Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
step,1,100000,0,4,-30,30,0.7,20,0.95,0,-0.18342849503887804,-0.057402573437419946,-0.13063498939199736,-0.07309135354173923,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,1,4,-30,30,0.7,20,0.95,0,0.4605606043094075,-0.057402573437419946,0.4605606043094075,-0.07309135354173923,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,2,4,-30,30,0.7,20,0.95,0,-0.02973467595779855,-0.09811263950994675,0.4605606043094075,-0.07309135354173923,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,3,4,-30,30,0.7,20,0.95,0,-0.34116112853047165,-0.18342849503887804,0.4605606043094075,-0.07309135354173923,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,4,4,-30,30,0.7,20,0.95,0,undefined,-0.09811263950994675,-0.40242466378358577,-0.02973467595779855,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,5,4,-30,30,0.7,20,0.95,0,undefined,-0.09811263950994675,0.4605606043094075,-0.07309135354173923,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,6,4,-30,30,0.7,20,0.95,0,undefined,-0.18342849503887804,0.4605606043094075,-0.02973467595779855,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,7,4,-30,30,0.7,20,0.95,0,undefined,-0.18342849503887804,0.4605606043094075,-0.07309135354173923,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,8,4,-30,30,0.7,20,0.95,0,undefined,-0.057402573437419946,0.4605606043094075,-0.02973467595779855,-0.34116112853047165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
step,1,100000,9,4,-30,30,0.7,20,0.95,0,undefined,-0.09811263950994675,-0.13063498939199736,0.2650407885847459,0.02163640690449764,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
