Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
griewank,1,100000,0,10,-600,600,0.7,20,0.95,20,-600,600,-600,600,-600,600,-600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,1,10,-600,600,0.7,20,0.95,20,-600,600,-600,600,-600,600,600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,2,10,-600,600,0.7,20,0.95,20,600,600,-600,600,-600,600,-600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,3,10,-600,600,0.7,20,0.95,20,-600,600,-600,600,-600,600,600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,4,10,-600,600,0.7,20,0.95,20,600,600,-600,600,600,-600,600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,5,10,-600,600,0.7,20,0.95,20,-600,-600,-600,600,-600,600,-600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,6,10,-600,600,0.7,20,0.95,20,600,600,-600,600,600,600,-600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,7,10,-600,600,0.7,20,0.95,20,600,600,600,600,-600,600,-600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,8,10,-600,600,0.7,20,0.95,20,-600,600,-600,600,-600,600,600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
griewank,1,100000,9,10,-600,600,0.7,20,0.95,20,600,600,-600,600,-600,600,600,600,600,-600,600,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
