Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
quarticWithNoise,1,100000,0,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,-0.768409734449422,0.022262164520528427,0.16609906734491875,-0.6986695144760915,0.3428766398098382,0.3306822973229493,-0.19888870136976497,-0.00671447117523527,-0.17278476916693997,-0.08754806043921903,-0.39089578299869965,0.009410886580265398,-0.05439760100207919,0.08851934470724987,0.020297198107545933,0.27157133956923885,-0.10917822980571673,0.11210039398242916,0.08505734923242103,0.0736559319741999,0.2460563271499151,
quarticWithNoise,1,100000,1,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,-0.2530577443504962,-1.28,0.6875897876321309,-0.5507448306783557,-0.4085893658539131,0.2356205508303253,0.37982166916531945,0.20877999620762638,-0.35078408402176275,0.3739094820299546,0.29790909869576737,0.20990627025060318,-0.29112995477432313,-0.14611799769096928,0.5436552746311445,-0.4063388836508923,0.012743861312849492,-0.26625035372723016,0.1693945506742571,0.20990725910622804,0.45838875928082545,
quarticWithNoise,1,100000,2,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,0.3560628593028953,1.1026927913578004,0.44417308878891076,-0.2483069151039956,0.19563115666557057,0.19817107929050837,0.044809227030431276,-0.2180642645979503,-0.15402567073534545,-0.30926713946541995,0.09743275539007124,-0.058200108125429306,-0.058346173104874055,-0.22086704393380252,-0.27111206955243444,-0.3001185227949842,0.4807942984776716,0.019153305736955006,0.2933936392099435,-0.4944234046509705,0.18754550455062496,
quarticWithNoise,1,100000,3,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,-0.4877244747374451,-0.4338935571255039,0.11827713521353345,-0.7529348660727175,0.19563115666557057,-0.14708478326306434,0.4950129676194128,-0.18519470061219984,0.15222442806575875,0.2756328771362372,-0.07266003517361957,-0.41673310652853807,-0.15909092414458914,-0.00644120281802274,0.24788700087182933,-0.4063388836508923,0.21563958901977165,0.284125185585533,-0.2123538140446098,0.3496605451142633,0.12570515751078476,
quarticWithNoise,1,100000,4,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,0.014688154676868417,-0.2182832464633316,-0.6295245366202245,-0.39260322790829116,-0.003078997116820331,0.6366563245107361,0.5563492405807771,-0.19297397311445633,-0.35078408402176275,-0.5126883751126055,-0.20766201821756186,0.0690146157574773,0.0387910854605448,0.10412503949678464,0.24788700087182933,-0.36515773256131145,-0.27741264135447236,0.3031073212524743,0.3778453361281171,-0.17114814384583732,0.2460563271499151,
quarticWithNoise,1,100000,5,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,-0.33363659108687377,0.4929403820071687,-0.14015438014663814,-0.007999590696669001,0.2816257279477174,-0.14708478326306434,0.2796504654174288,0.290792490789323,0.32106164450864044,0.02901771242205968,-0.13923684561578964,-0.5080277267611985,-0.47691668443236584,-0.14611799769096928,0.01707249037048325,0.18545808686955628,0.05544749951634004,0.3031073212524743,-0.3338546538440722,-0.4944234046509705,-0.34255273669754743,
quarticWithNoise,1,100000,6,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,0.5025459988719654,0.3795977999020631,-0.588800345834396,0.20609201031430616,0.3464575315494167,-0.41509700454842263,0.2796504654174288,-0.028035505977940786,0.3021124312662707,0.2078061163306965,-0.07266003517361957,-0.028685958960295868,-0.07486396725983871,-0.00644120281802274,0.020297198107545933,0.03377703221615588,0.2636589609782477,0.2887490322399304,0.2671675559844856,-0.2585150361846058,-0.111100783850134,
quarticWithNoise,1,100000,7,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,0.15222442806575875,1.28,0.3864226055271178,0.5868148171476559,0.21071354913383475,-0.47220786369456363,-0.04482675880978437,-0.09890014922611881,0.32106164450864044,-0.38369651770015945,0.1793019538777707,0.438203013955124,0.24251852829803522,-0.14611799769096928,-0.01957781730934527,0.27157133956923885,-0.3646717912460752,0.019153305736955006,0.43687091786496585,0.09524866833269202,0.2460563271499151,
quarticWithNoise,1,100000,8,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,-0.13754470790996598,0.03797291058452301,-0.6295245366202245,0.12392850640071384,-0.4447364595885075,-0.14708478326306434,0.34787605967938917,0.05870260640031412,0.3021124312662707,0.022421359118449398,-0.1307282205133135,0.3386252672791866,-0.058346173104874055,0.20545530435414588,0.24788700087182933,-0.1458084533590268,0.259339625391065,0.019153305736955006,0.21791609469355594,0.09524866833269202,0.07449490533490932,
quarticWithNoise,1,100000,9,20,-1.28,1.28,0.7,20,0.95,6.311023186555169,0.3625226299080399,-1.28,0.8562091892579666,-0.790872188596613,-0.25581666027046857,-0.537479247454467,0.4950129676194128,-0.40395232977335216,-0.3602887093618306,0.02901771242205968,0.29790909869576737,0.25897969165755064,0.35632000908415734,0.0004853174910824376,-0.21548346393372708,-0.2893378281107337,-0.19676186620182787,0.1765870396144374,-0.07411265660401894,0.18329352440815647,0.3806202042744236,
