Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
quarticWithNoise,1,100000,0,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,0.4989227477892042,0.86218956728704,0.18241417603662335,-0.21969274092664354,-0.057590782931979445,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,1,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,0.17681596474081002,1.28,-0.31138057513500206,0.6359761664717001,0.14694687579397797,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,2,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,0.17168529846180597,1.28,0.1519701088209425,-0.03928361640388123,0.1294909746075061,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,3,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,0.09026833865763512,0.5086940872695216,0.3029168160506691,0.17168529846180597,0.5431040205829485,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,4,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,1.2252923768139803,0.35887073380631496,-0.21969274092664354,-0.14761584585326806,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,5,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,1.28,0.29817296757674516,0.24579057901931103,-0.2865039019254857,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,6,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.4989227477892042,0.17681596474081002,0.17168529846180597,0.09026833865763512,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,7,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.750122807373758,-0.46488944058547166,0.17168529846180597,0.25696667421568553,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,8,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.4338956666757659,-0.10401534688678678,0.3086732820156919,0.1294909746075061,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,9,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.86218956728704,0.15958493126329437,-0.21969274092664354,0.21635796662226198,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,10,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.41020526030605237,0.3029168160506691,0.24579057901931103,0.14694687579397797,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,11,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.86218956728704,0.18241417603662335,-0.26600832912639405,-0.47995644534442017,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,12,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.5638631970673003,0.257457580671125,0.07976744551602444,-0.2865039019254857,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,13,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,1.188765839952235,0.18241417603662335,0.24579057901931103,-0.08174089084746129,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,14,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.737133387306572,-0.05098761191507012,0.00205404466343162,-0.4150573647245156,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,15,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,-0.23972817845705868,-0.3116858345395975,-0.15143638400017595,0.14694687579397797,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,16,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,0.642021934963193,-0.4733163578933827,-0.3069806066269598,-0.37861287479033573,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,17,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,1.28,0.19354042812201225,-0.15866475249986225,-0.410053408325938,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
quarticWithNoise,1,100000,18,4,-1.28,1.28,0.7,20,0.95,0.14540191566490665,undefined,1.28,0.18241417603662335,0.35823114696284597,-0.4133352070497529,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
